0.00.032.951 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.033.345 W srv  llama_server: -----------------
0.00.033.347 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.033.347 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.033.347 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.033.347 W srv  llama_server: -----------------
0.00.034.584 I srv    load_model: loading model '/root/models/Qwen3.8-27B-Q8_0.gguf'
0.00.034.678 W common_fit_params: failed to fit params to free device memory: llama_params_fit is not implemented for SPLIT_MODE_TENSOR, abort
0.00.427.718 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.427.725 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.427.734 W model has unused tensor blk.64.attn_q.weight (size = 66846720 bytes) -- ignoring
0.00.427.737 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.00.427.741 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.00.427.752 W model has unused tensor blk.64.attn_output.weight (size = 33423360 bytes) -- ignoring
0.00.427.755 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.427.758 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.427.761 W model has unused tensor blk.64.ffn_gate.weight (size = 94699520 bytes) -- ignoring
0.00.427.764 W model has unused tensor blk.64.ffn_down.weight (size = 94699520 bytes) -- ignoring
0.00.427.767 W model has unused tensor blk.64.ffn_up.weight (size = 94699520 bytes) -- ignoring
0.00.427.772 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 55705600 bytes) -- ignoring
0.00.427.775 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.427.779 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.427.788 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
[shexp-split] splitting shared experts across the TP group (LLAMA_SHEXP_SPLIT=0 to disable)
0.01.255.751 W q8_repack: repacking q8_0 tensors on device 0 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.276.543 W q8_repack: repacking q8_0 tensors on device 1 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.283.376 W q8_repack: repacking q8_0 tensors on device 2 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.291.339 W q8_repack: repacking q8_0 tensors on device 3 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.10.532.688 I cmn          init: llama threadpool init, n_threads = 28
0.11.047.385 W seq_rm: refusing rollback seq 0: pending=0 (rs_idx=0 target=-1) rollback=1 limit=0
0.11.061.451 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 65536, kv_unified = 'false'
0.11.067.167 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.11.067.209 I srv  llama_server: model loaded
0.11.067.212 I srv  llama_server: listening on http://127.0.0.1:8091
0.12.336.900 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.12.337.001 I slot launch_slot_: id  3 | task 0 | processing task, is_child = 0
0.18.267.899 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =   8192, progress = 0.20, t =   5.93 s / 1381.25 tokens per second
0.20.261.750 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  10240, progress = 0.25, t =   7.92 s / 1292.16 tokens per second
0.22.366.559 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  12288, progress = 0.30, t =  10.03 s / 1225.18 tokens per second
0.24.569.803 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  14336, progress = 0.35, t =  12.23 s / 1171.93 tokens per second
0.26.786.351 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  16384, progress = 0.40, t =  14.45 s / 1133.89 tokens per second
0.29.079.323 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  18432, progress = 0.45, t =  16.74 s / 1100.92 tokens per second
0.31.422.393 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  20480, progress = 0.50, t =  19.09 s / 1073.07 tokens per second
0.33.809.906 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  22528, progress = 0.55, t =  21.47 s / 1049.14 tokens per second
0.36.252.386 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  24576, progress = 0.59, t =  23.92 s / 1027.62 tokens per second
0.36.341.323 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  26624, progress = 0.64, t =  24.00 s / 1109.14 tokens per second
0.36.691.479 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  28672, progress = 0.69, t =  24.35 s / 1177.28 tokens per second
0.39.083.617 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = -1
0.39.083.677 I slot launch_slot_: id  2 | task 16 | processing task, is_child = 0
0.46.386.414 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = -1
0.46.386.473 I slot launch_slot_: id  1 | task 18 | processing task, is_child = 0
0.50.336.023 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =   8192, progress = 0.20, t =   3.95 s / 2074.18 tokens per second
0.52.119.060 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =  10240, progress = 0.25, t =   5.73 s / 1786.29 tokens per second
0.54.339.079 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =  12288, progress = 0.30, t =   7.95 s / 1545.16 tokens per second
0.56.242.519 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =  14336, progress = 0.35, t =   9.86 s / 1454.54 tokens per second
0.58.193.400 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =  16384, progress = 0.40, t =  11.81 s / 1387.66 tokens per second
1.00.596.784 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =  18432, progress = 0.45, t =  14.21 s / 1297.09 tokens per second
1.02.641.557 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.02.641.621 I slot launch_slot_: id  0 | task 29 | processing task, is_child = 0
1.09.408.080 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =   2048, progress = 0.05, t =   6.77 s / 302.67 tokens per second
1.09.485.885 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =   4096, progress = 0.10, t =   6.84 s / 598.46 tokens per second
1.09.686.298 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =   6144, progress = 0.15, t =   7.04 s / 872.15 tokens per second
1.11.320.014 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =   8192, progress = 0.20, t =   8.68 s / 943.96 tokens per second
1.13.467.527 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  10240, progress = 0.25, t =  10.83 s / 945.88 tokens per second
1.15.313.713 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  12288, progress = 0.30, t =  12.67 s / 969.69 tokens per second
1.17.215.066 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  14336, progress = 0.35, t =  14.57 s / 983.71 tokens per second
1.19.563.159 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  16384, progress = 0.40, t =  16.92 s / 968.23 tokens per second
1.21.569.201 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  18432, progress = 0.45, t =  18.93 s / 973.82 tokens per second
1.23.615.012 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  20480, progress = 0.49, t =  20.97 s / 976.48 tokens per second
1.26.138.002 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  22528, progress = 0.54, t =  23.50 s / 958.79 tokens per second
1.28.275.454 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  24576, progress = 0.59, t =  25.63 s / 958.73 tokens per second
1.30.476.208 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  26624, progress = 0.64, t =  27.83 s / 956.51 tokens per second
1.33.167.105 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  28672, progress = 0.69, t =  30.53 s / 939.28 tokens per second
1.35.466.194 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  30720, progress = 0.74, t =  32.82 s / 935.88 tokens per second
1.38.285.054 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  32768, progress = 0.79, t =  35.64 s / 919.33 tokens per second
1.46.102.575 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =  34816, progress = 0.84, t =  43.46 s / 801.09 tokens per second
