0.00.031.932 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.032.295 W srv  llama_server: -----------------
0.00.032.297 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.032.297 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.032.297 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.032.297 W srv  llama_server: -----------------
0.00.033.561 I srv    load_model: loading model '/root/models/Qwen3.8-27B-Q8_0.gguf'
0.00.033.655 W common_fit_params: failed to fit params to free device memory: llama_params_fit is not implemented for SPLIT_MODE_TENSOR, abort
0.00.455.345 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.455.365 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.455.374 W model has unused tensor blk.64.attn_q.weight (size = 66846720 bytes) -- ignoring
0.00.455.377 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.00.455.380 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.00.455.391 W model has unused tensor blk.64.attn_output.weight (size = 33423360 bytes) -- ignoring
0.00.455.395 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.455.398 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.455.401 W model has unused tensor blk.64.ffn_gate.weight (size = 94699520 bytes) -- ignoring
0.00.455.404 W model has unused tensor blk.64.ffn_down.weight (size = 94699520 bytes) -- ignoring
0.00.455.407 W model has unused tensor blk.64.ffn_up.weight (size = 94699520 bytes) -- ignoring
0.00.455.412 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 55705600 bytes) -- ignoring
0.00.455.415 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.455.419 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.455.429 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
[shexp-split] splitting shared experts across the TP group (LLAMA_SHEXP_SPLIT=0 to disable)
0.01.295.048 W q8_repack: repacking q8_0 tensors on device 0 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.313.343 W q8_repack: repacking q8_0 tensors on device 1 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.319.136 W q8_repack: repacking q8_0 tensors on device 2 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.326.186 W q8_repack: repacking q8_0 tensors on device 3 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.12.378.858 I cmn          init: llama threadpool init, n_threads = 28
0.13.062.247 W seq_rm: refusing rollback seq 0: pending=0 (rs_idx=0 target=-1) rollback=1 limit=0
0.13.088.933 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 131072, kv_unified = 'false'
0.13.094.991 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.13.095.033 I srv  llama_server: model loaded
0.13.095.036 I srv  llama_server: listening on http://127.0.0.1:8091
0.14.754.974 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.14.755.120 I slot launch_slot_: id  3 | task 0 | processing task, is_child = 0
0.17.876.728 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =   6144, progress = 0.06, t =   3.12 s / 1968.24 tokens per second
0.20.656.221 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =   8192, progress = 0.08, t =   5.90 s / 1388.22 tokens per second
0.22.502.251 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  10240, progress = 0.10, t =   7.75 s / 1321.79 tokens per second
0.24.485.010 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  12288, progress = 0.12, t =   9.73 s / 1262.92 tokens per second
0.26.467.598 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  14336, progress = 0.14, t =  11.71 s / 1224.00 tokens per second
0.28.491.853 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  16384, progress = 0.16, t =  13.74 s / 1192.72 tokens per second
0.30.604.450 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  18432, progress = 0.18, t =  15.85 s / 1162.95 tokens per second
0.32.747.181 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  20480, progress = 0.20, t =  17.99 s / 1138.28 tokens per second
0.34.911.013 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  22528, progress = 0.22, t =  20.16 s / 1117.69 tokens per second
0.37.143.818 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  24576, progress = 0.24, t =  22.39 s / 1097.70 tokens per second
0.37.232.817 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  26624, progress = 0.26, t =  22.48 s / 1184.46 tokens per second
0.37.490.499 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  28672, progress = 0.28, t =  22.74 s / 1261.12 tokens per second
0.39.391.788 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  30720, progress = 0.30, t =  24.64 s / 1246.92 tokens per second
0.41.250.941 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = -1
0.41.251.060 I slot launch_slot_: id  2 | task 17 | processing task, is_child = 0
0.47.313.436 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = -1
0.47.313.546 I slot launch_slot_: id  1 | task 19 | processing task, is_child = 0
0.50.466.493 I slot print_timing: id  1 | task 19 | prompt processing, n_tokens =   8192, progress = 0.08, t =   3.15 s / 2598.23 tokens per second
0.51.883.387 I slot print_timing: id  1 | task 19 | prompt processing, n_tokens =  10240, progress = 0.10, t =   4.57 s / 2240.79 tokens per second
0.53.643.712 I slot print_timing: id  1 | task 19 | prompt processing, n_tokens =  12288, progress = 0.12, t =   6.33 s / 1941.19 tokens per second
0.55.154.287 I slot print_timing: id  1 | task 19 | prompt processing, n_tokens =  14336, progress = 0.14, t =   7.84 s / 1828.41 tokens per second
0.56.703.789 I slot print_timing: id  1 | task 19 | prompt processing, n_tokens =  16384, progress = 0.16, t =   9.39 s / 1744.80 tokens per second
0.58.611.965 I slot print_timing: id  1 | task 19 | prompt processing, n_tokens =  18432, progress = 0.18, t =  11.30 s / 1631.38 tokens per second
1.00.240.708 I slot print_timing: id  1 | task 19 | prompt processing, n_tokens =  20480, progress = 0.20, t =  12.93 s / 1584.26 tokens per second
