0.00.031.612 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.031.986 W srv  llama_server: -----------------
0.00.031.988 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.031.988 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.031.988 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.031.988 W srv  llama_server: -----------------
0.00.033.260 I srv    load_model: loading model '/root/models/Qwen3.8-27B-Q8_0.gguf'
0.00.033.372 W common_fit_params: failed to fit params to free device memory: llama_params_fit is not implemented for SPLIT_MODE_TENSOR, abort
0.00.423.650 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.423.671 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.423.679 W model has unused tensor blk.64.attn_q.weight (size = 66846720 bytes) -- ignoring
0.00.423.682 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.00.423.685 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.00.423.713 W model has unused tensor blk.64.attn_output.weight (size = 33423360 bytes) -- ignoring
0.00.423.717 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.423.720 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.423.724 W model has unused tensor blk.64.ffn_gate.weight (size = 94699520 bytes) -- ignoring
0.00.423.727 W model has unused tensor blk.64.ffn_down.weight (size = 94699520 bytes) -- ignoring
0.00.423.731 W model has unused tensor blk.64.ffn_up.weight (size = 94699520 bytes) -- ignoring
0.00.423.735 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 55705600 bytes) -- ignoring
0.00.423.739 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.423.743 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.423.753 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
[shexp-split] splitting shared experts across the TP group (LLAMA_SHEXP_SPLIT=0 to disable)
0.01.252.947 W q8_repack: repacking q8_0 tensors on device 0 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.257.719 W q8_repack: repacking q8_0 tensors on device 1 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.262.366 W q8_repack: repacking q8_0 tensors on device 2 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.266.875 W q8_repack: repacking q8_0 tensors on device 3 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.09.773.755 I cmn          init: llama threadpool init, n_threads = 28
0.10.272.557 W seq_rm: refusing rollback seq 0: pending=0 (rs_idx=0 target=-1) rollback=1 limit=0
0.10.286.683 I srv    load_model: initializing, n_slots = 4, n_ctx_slot = 65536, kv_unified = 'false'
0.10.292.342 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.10.292.385 I srv  llama_server: model loaded
0.10.292.388 I srv  llama_server: listening on http://127.0.0.1:8091
0.11.325.817 I slot get_availabl: id  3 | task -1 | selected slot by LRU, t_last = -1
0.11.325.887 I slot launch_slot_: id  3 | task 0 | processing task, is_child = 0
0.17.252.809 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =   8192, progress = 0.20, t =   5.93 s / 1382.17 tokens per second
0.19.250.454 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  10240, progress = 0.25, t =   7.92 s / 1292.19 tokens per second
0.21.356.827 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  12288, progress = 0.30, t =  10.03 s / 1225.01 tokens per second
0.23.553.021 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  14336, progress = 0.35, t =  12.23 s / 1172.48 tokens per second
0.25.767.624 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  16384, progress = 0.40, t =  14.44 s / 1134.49 tokens per second
0.28.055.761 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  18432, progress = 0.45, t =  16.73 s / 1101.74 tokens per second
0.30.395.471 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  20480, progress = 0.50, t =  19.07 s / 1073.96 tokens per second
0.32.779.647 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  22528, progress = 0.55, t =  21.45 s / 1050.07 tokens per second
0.35.221.083 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  24576, progress = 0.59, t =  23.90 s / 1028.49 tokens per second
0.35.308.942 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  26624, progress = 0.64, t =  23.98 s / 1110.12 tokens per second
0.35.661.671 I slot print_timing: id  3 | task 0 | prompt processing, n_tokens =  28672, progress = 0.69, t =  24.34 s / 1178.18 tokens per second
0.38.044.836 I slot get_availabl: id  2 | task -1 | selected slot by LRU, t_last = -1
0.38.044.895 I slot launch_slot_: id  2 | task 16 | processing task, is_child = 0
0.45.345.910 I slot get_availabl: id  1 | task -1 | selected slot by LRU, t_last = -1
0.45.345.974 I slot launch_slot_: id  1 | task 18 | processing task, is_child = 0
0.49.283.524 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =   8192, progress = 0.20, t =   3.94 s / 2080.49 tokens per second
0.51.061.836 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =  10240, progress = 0.25, t =   5.72 s / 1791.51 tokens per second
0.53.276.255 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =  12288, progress = 0.30, t =   7.93 s / 1549.51 tokens per second
0.55.173.386 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =  14336, progress = 0.35, t =   9.83 s / 1458.78 tokens per second
0.57.120.327 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =  16384, progress = 0.40, t =  11.77 s / 1391.50 tokens per second
0.59.518.974 I slot print_timing: id  1 | task 18 | prompt processing, n_tokens =  18432, progress = 0.45, t =  14.17 s / 1300.50 tokens per second
1.01.565.392 I slot get_availabl: id  0 | task -1 | selected slot by LRU, t_last = -1
1.01.565.457 I slot launch_slot_: id  0 | task 29 | processing task, is_child = 0
1.08.328.531 I slot print_timing: id  0 | task 29 | prompt processing, n_tokens =   2048, progress = 0.05, t =   6.76 s / 302.82 tokens per second
