0.00.031.632 I cmn  common_param: common_params_print_info: verbosity = 3 (adjust with the `-lv N` CLI arg)
0.00.032.020 W srv  llama_server: -----------------
0.00.032.021 W srv  llama_server: CORS is set to allow all origins ('*') and no API key is set
0.00.032.022 W srv  llama_server: this can be a security risk (cross-origin attacks)
0.00.032.022 W srv  llama_server: more info: https://github.com/ggml-org/llama.cpp/pull/25655
0.00.032.022 W srv  llama_server: -----------------
0.00.033.267 I srv    load_model: loading model '/root/models/Qwen3.8-27B-Q8_0.gguf'
0.00.033.378 W common_fit_params: failed to fit params to free device memory: llama_params_fit is not implemented for SPLIT_MODE_TENSOR, abort
0.00.425.215 W model has unused tensor blk.64.attn_norm.weight (size = 20480 bytes) -- ignoring
0.00.425.236 W model has unused tensor blk.64.post_attention_norm.weight (size = 20480 bytes) -- ignoring
0.00.425.246 W model has unused tensor blk.64.attn_q.weight (size = 66846720 bytes) -- ignoring
0.00.425.249 W model has unused tensor blk.64.attn_k.weight (size = 5570560 bytes) -- ignoring
0.00.425.253 W model has unused tensor blk.64.attn_v.weight (size = 5570560 bytes) -- ignoring
0.00.425.265 W model has unused tensor blk.64.attn_output.weight (size = 33423360 bytes) -- ignoring
0.00.425.268 W model has unused tensor blk.64.attn_q_norm.weight (size = 1024 bytes) -- ignoring
0.00.425.272 W model has unused tensor blk.64.attn_k_norm.weight (size = 1024 bytes) -- ignoring
0.00.425.275 W model has unused tensor blk.64.ffn_gate.weight (size = 94699520 bytes) -- ignoring
0.00.425.278 W model has unused tensor blk.64.ffn_down.weight (size = 94699520 bytes) -- ignoring
0.00.425.282 W model has unused tensor blk.64.ffn_up.weight (size = 94699520 bytes) -- ignoring
0.00.425.287 W model has unused tensor blk.64.nextn.eh_proj.weight (size = 55705600 bytes) -- ignoring
0.00.425.290 W model has unused tensor blk.64.nextn.enorm.weight (size = 20480 bytes) -- ignoring
0.00.425.294 W model has unused tensor blk.64.nextn.hnorm.weight (size = 20480 bytes) -- ignoring
0.00.425.304 W model has unused tensor blk.64.nextn.shared_head_norm.weight (size = 20480 bytes) -- ignoring
[shexp-split] splitting shared experts across the TP group (LLAMA_SHEXP_SPLIT=0 to disable)
0.01.251.231 W q8_repack: repacking q8_0 tensors on device 0 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.255.568 W q8_repack: repacking q8_0 tensors on device 1 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.259.810 W q8_repack: repacking q8_0 tensors on device 2 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.01.264.422 W q8_repack: repacking q8_0 tensors on device 3 (first: blk.0.attn_qkv.weight, 13926400 bytes)
0.09.683.861 I cmn          init: llama threadpool init, n_threads = 28
0.10.198.029 W seq_rm: refusing rollback seq 0: pending=0 (rs_idx=0 target=-1) rollback=1 limit=0
0.10.219.533 I srv    load_model: initializing, n_slots = 8, n_ctx_slot = 49152, kv_unified = 'false'
0.10.225.115 W srv          init: chat template supports preserving reasoning, it is enabled by default (may use more tokens, disable via --no-reasoning-preserve)
0.10.225.159 I srv  llama_server: model loaded
0.10.225.163 I srv  llama_server: listening on http://127.0.0.1:8091
0.11.233.574 I slot get_availabl: id  7 | task -1 | selected slot by LRU, t_last = -1
0.11.233.657 I slot launch_slot_: id  7 | task 0 | processing task, is_child = 0
0.16.001.878 I slot print_timing: id  7 | task 0 | prompt processing, n_tokens =   8192, progress = 0.32, t =   4.77 s / 1718.05 tokens per second
0.17.586.565 I slot print_timing: id  7 | task 0 | prompt processing, n_tokens =  10240, progress = 0.40, t =   6.35 s / 1611.87 tokens per second
0.19.269.809 I slot print_timing: id  7 | task 0 | prompt processing, n_tokens =  12288, progress = 0.48, t =   8.04 s / 1529.10 tokens per second
0.21.035.089 I slot print_timing: id  7 | task 0 | prompt processing, n_tokens =  14336, progress = 0.55, t =   9.80 s / 1462.65 tokens per second
0.22.802.649 I slot print_timing: id  7 | task 0 | prompt processing, n_tokens =  16384, progress = 0.63, t =  11.57 s / 1416.20 tokens per second
0.24.631.300 I slot print_timing: id  7 | task 0 | prompt processing, n_tokens =  18432, progress = 0.71, t =  13.40 s / 1375.77 tokens per second
0.26.497.427 I slot print_timing: id  7 | task 0 | prompt processing, n_tokens =  20480, progress = 0.79, t =  15.26 s / 1341.74 tokens per second
0.28.406.729 I slot get_availabl: id  6 | task -1 | selected slot by LRU, t_last = -1
0.28.406.779 I slot launch_slot_: id  6 | task 12 | processing task, is_child = 0
0.31.972.267 I slot get_availabl: id  5 | task -1 | selected slot by LRU, t_last = -1
0.31.972.311 I slot launch_slot_: id  5 | task 17 | processing task, is_child = 0
0.36.608.628 I slot print_timing: id  5 | task 17 | prompt processing, n_tokens =   2048, progress = 0.08, t =   4.64 s / 441.73 tokens per second
0.36.685.777 I slot print_timing: id  5 | task 17 | prompt processing, n_tokens =   4096, progress = 0.16, t =   4.71 s / 869.00 tokens per second
0.36.857.274 I slot print_timing: id  5 | task 17 | prompt processing, n_tokens =   6144, progress = 0.25, t =   4.88 s / 1257.74 tokens per second
0.38.219.825 I slot print_timing: id  5 | task 17 | prompt processing, n_tokens =   8192, progress = 0.33, t =   6.25 s / 1311.25 tokens per second
0.39.639.480 I slot print_timing: id  5 | task 17 | prompt processing, n_tokens =  10240, progress = 0.41, t =   7.67 s / 1335.57 tokens per second
0.41.403.359 I slot print_timing: id  5 | task 17 | prompt processing, n_tokens =  12288, progress = 0.49, t =   9.43 s / 1302.93 tokens per second
0.42.917.136 I slot get_availabl: id  4 | task -1 | selected slot by LRU, t_last = -1
0.42.917.184 I slot launch_slot_: id  4 | task 25 | processing task, is_child = 0
0.47.947.105 I slot print_timing: id  4 | task 25 | prompt processing, n_tokens =   2048, progress = 0.08, t =   5.03 s / 407.17 tokens per second
0.48.025.615 I slot print_timing: id  4 | task 25 | prompt processing, n_tokens =   4096, progress = 0.16, t =   5.11 s / 801.82 tokens per second
0.48.196.612 I slot print_timing: id  4 | task 25 | prompt processing, n_tokens =   6144, progress = 0.25, t =   5.28 s / 1163.77 tokens per second
0.49.559.965 I slot print_timing: id  4 | task 25 | prompt processing, n_tokens =   8192, progress = 0.33, t =   6.64 s / 1233.22 tokens per second
0.50.979.851 I slot print_timing: id  4 | task 25 | prompt processing, n_tokens =  10240, progress = 0.41, t =   8.06 s / 1270.06 tokens per second
0.52.743.948 I slot print_timing: id  4 | task 25 | prompt processing, n_tokens =  12288, progress = 0.49, t =   9.83 s / 1250.47 tokens per second
0.54.257.843 I slot print_timing: id  4 | task 25 | prompt processing, n_tokens =  14336, progress = 0.58, t =  11.34 s / 1264.13 tokens per second
0.55.810.652 I slot print_timing: id  4 | task 25 | prompt processing, n_tokens =  16384, progress = 0.66, t =  12.89 s / 1270.72 tokens per second
